CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount
1743,52880,10-05-2023 16:00,5,20.8,104
1740,54887,10-05-2023 17:00,1,84.32,84.32
1352,50545,10-05-2023 18:00,7,39.07,273.49
1675,51927,10-05-2023 19:00,6,48.23,289.38
1898,54152,10-05-2023 20:00,2,7.66,15.32
1072,50004,10-05-2023 21:00,7,41.66,291.62
1647,55533,10-05-2023 22:00,6,78.19,469.14
1352,59554,10-05-2023 23:00,5,83.02,415.1
1890,55378,11-05-2023 00:00,8,71.38,571.04
1069,56233,11-05-2023 01:00,5,70.76,353.8
1424,52663,11-05-2023 02:00,2,53.09,106.18
1998,59465,11-05-2023 03:00,6,56.14,336.84
1707,53326,11-05-2023 04:00,1,75.55,75.55
1780,53659,11-05-2023 05:00,5,28.49,142.45
1560,51131,11-05-2023 06:00,6,26.99,161.94
1827,54763,11-05-2023 07:00,7,95.24,666.68
1641,56737,11-05-2023 08:00,2,7.63,15.26
1955,55092,11-05-2023 09:00,1,18.25,18.25
1516,56022,11-05-2023 10:00,6,59.18,355.08
1427,53159,11-05-2023 11:00,3,75.09,225.27
1538,56159,11-05-2023 12:00,5,56.1,280.5
1159,57318,11-05-2023 13:00,2,38.73,77.46
1148,58445,11-05-2023 14:00,1,97.91,97.91
1775,55307,11-05-2023 15:00,1,71.87,71.87
1229,58520,11-05-2023 16:00,4,83.98,335.92
1711,53044,11-05-2023 17:00,2,8.82,17.64
1561,59612,11-05-2023 18:00,1,27.41,27.41
1066,55636,11-05-2023 19:00,6,40.55,243.3
1811,52892,11-05-2023 20:00,4,22.35,89.4
1380,55288,11-05-2023 21:00,7,11.93,83.51
1057,55812,11-05-2023 22:00,6,26.38,158.28
1258,50654,11-05-2023 23:00,5,55.7,278.5
1341,55481,12-05-2023 00:00,2,71.1,142.2
1837,50759,12-05-2023 01:00,5,78.53,392.65
1129,56782,12-05-2023 02:00,9,9.08,81.72
1726,51798,12-05-2023 03:00,9,45.66,410.94
1171,55159,12-05-2023 04:00,2,16.61,33.22
1769,58446,12-05-2023 05:00,7,45.96,321.72
1613,55262,12-05-2023 06:00,4,46.23,184.92
1208,53823,12-05-2023 07:00,3,52.33,156.99
1802,51876,12-05-2023 08:00,1,89.82,89.82
1353,56154,12-05-2023 09:00,3,81.48,244.44
1470,57787,12-05-2023 10:00,9,65.49,589.41
1797,54516,12-05-2023 11:00,9,89.11,801.99
1115,53734,12-05-2023 12:00,7,69.45,486.15
1263,59436,12-05-2023 13:00,3,82.79,248.37
1661,55972,12-05-2023 14:00,3,58.56,175.68
1811,56639,12-05-2023 15:00,4,54.9,219.6
1441,55356,12-05-2023 16:00,7,73.79,516.53
1547,56380,12-05-2023 17:00,7,6.87,48.09
1452,51008,12-05-2023 18:00,2,70.59,141.18
1844,54314,12-05-2023 19:00,5,93.78,468.9
1476,59702,12-05-2023 20:00,7,72.82,509.74
1286,52508,12-05-2023 21:00,7,8.5,59.5
1302,54758,12-05-2023 22:00,6,40.9,245.4
1310,52682,12-05-2023 23:00,8,81.91,655.28
1207,57311,13-05-2023 00:00,3,96.07,288.21
1617,50989,13-05-2023 01:00,1,40.17,40.17
1445,58446,13-05-2023 02:00,3,84.91,254.73
1669,54711,13-05-2023 03:00,2,87.06,174.12
1632,56479,13-05-2023 04:00,2,16.71,33.42
1054,56964,13-05-2023 05:00,2,85.35,170.7
1911,58075,13-05-2023 06:00,5,35.8,179
1011,54452,13-05-2023 07:00,1,61.36,61.36
1656,58447,13-05-2023 08:00,4,56.2,224.8
1399,51007,13-05-2023 09:00,5,67.99,339.95
1907,56496,13-05-2023 10:00,2,75.34,150.68
1647,59947,13-05-2023 11:00,5,46.88,234.4
1979,57688,13-05-2023 12:00,4,89.39,357.56
1514,53908,13-05-2023 13:00,8,81.9,655.2
1655,52803,13-05-2023 14:00,1,79.62,79.62
1541,54379,13-05-2023 15:00,5,48.53,242.65
1236,50098,13-05-2023 16:00,1,8.57,8.57
1278,58388,13-05-2023 17:00,4,51.76,207.04
1347,50877,13-05-2023 18:00,8,90.35,722.8
1626,51868,13-05-2023 19:00,1,23.09,23.09
1103,52665,13-05-2023 20:00,2,98.35,196.7
1629,51388,13-05-2023 21:00,1,81.73,81.73
1516,52415,13-05-2023 22:00,7,72.43,507.01
1979,58761,13-05-2023 23:00,2,69.33,138.66
1871,52637,14-05-2023 00:00,1,60.77,60.77
1247,57242,14-05-2023 01:00,6,73.46,440.76
1363,59257,14-05-2023 02:00,6,45.08,270.48
1320,58613,14-05-2023 03:00,2,85.3,170.6
1632,52883,14-05-2023 04:00,1,71.15,71.15
1285,51204,14-05-2023 05:00,3,78.27,234.81
1148,50544,14-05-2023 06:00,5,80.29,401.45
1083,51223,14-05-2023 07:00,6,13.75,82.5
1965,53172,14-05-2023 08:00,3,10.29,30.87
1405,58959,14-05-2023 09:00,9,81.09,729.81
1977,56450,14-05-2023 10:00,5,29.64,148.2
1455,56520,14-05-2023 11:00,2,60.29,120.58
1742,50654,14-05-2023 12:00,6,47.15,282.9
1799,56821,14-05-2023 13:00,8,7.09,56.72
1160,52446,14-05-2023 14:00,6,8.83,52.98
1783,55892,14-05-2023 15:00,4,83.58,334.32
1459,58412,14-05-2023 16:00,6,62.73,376.38
1549,53666,14-05-2023 17:00,8,54.77,438.16
1499,54277,14-05-2023 18:00,8,94.71,757.68
1737,54402,14-05-2023 19:00,2,21.45,42.9
1508,52569,14-05-2023 20:00,8,29.51,236.08
1653,55515,14-05-2023 21:00,6,76.89,461.34
1803,59205,14-05-2023 22:00,2,78.65,157.3
1480,53985,14-05-2023 23:00,1,43.47,43.47
1662,58167,15-05-2023 00:00,6,95.34,572.04
1113,57448,15-05-2023 01:00,7,94.13,658.91
1748,54310,15-05-2023 02:00,5,6.18,30.9
1577,53019,15-05-2023 03:00,8,21.37,170.96
1360,53681,15-05-2023 04:00,9,82.92,746.28
1340,59635,15-05-2023 05:00,4,36.85,147.4
1769,54196,15-05-2023 06:00,7,14.07,98.49
1986,50572,15-05-2023 07:00,8,79.57,636.56
1760,59524,15-05-2023 08:00,6,48.19,289.14
1968,54753,15-05-2023 09:00,2,51.78,103.56
1448,57082,15-05-2023 10:00,7,22.71,158.97
1842,54002,15-05-2023 11:00,9,67.79,610.11
1834,55629,15-05-2023 12:00,5,57.37,286.85
1179,58417,15-05-2023 13:00,2,24.63,49.26
1701,54200,15-05-2023 14:00,4,37.33,149.32
1406,51997,15-05-2023 15:00,3,61.7,185.1
1665,58963,15-05-2023 16:00,4,92.86,371.44
1195,57422,15-05-2023 17:00,7,92.44,647.08
1465,54524,15-05-2023 18:00,8,32.35,258.8
1310,58625,15-05-2023 19:00,1,74.88,74.88
1261,53407,15-05-2023 20:00,8,78.67,629.36
1418,56731,15-05-2023 21:00,5,81.84,409.2
1405,57795,15-05-2023 22:00,7,59.22,414.54
1938,59057,15-05-2023 23:00,1,6,6
1142,52793,16-05-2023 00:00,2,77.36,154.72
1341,57334,16-05-2023 01:00,1,15.13,15.13
1315,52911,16-05-2023 02:00,5,16.1,80.5
1100,57952,16-05-2023 03:00,6,62.53,375.18
1243,52415,16-05-2023 04:00,9,98.43,885.87
1489,50250,16-05-2023 05:00,8,28.04,224.32
1011,54951,16-05-2023 06:00,7,66.35,464.45
1238,58098,16-05-2023 07:00,5,33.85,169.25
1560,55289,16-05-2023 08:00,3,90.38,271.14
1041,58102,16-05-2023 09:00,9,61.38,552.42
1677,57257,16-05-2023 10:00,5,24.71,123.55
1593,55565,16-05-2023 11:00,3,29.9,89.7
1428,56437,16-05-2023 12:00,3,46.09,138.27
1802,59110,16-05-2023 13:00,3,16.59,49.77
1157,51173,16-05-2023 14:00,6,12.48,74.88
1215,58624,16-05-2023 15:00,1,69.61,69.61
1669,50835,16-05-2023 16:00,4,43.68,174.72
1461,52262,16-05-2023 17:00,8,73.99,591.92
1133,59089,16-05-2023 18:00,3,15.46,46.38
1066,54567,16-05-2023 19:00,5,62.94,314.7
1847,53815,16-05-2023 20:00,2,47.11,94.22
1006,50246,16-05-2023 21:00,2,10.51,21.02
1947,52429,16-05-2023 22:00,7,56.76,397.32
1525,59182,16-05-2023 23:00,3,12.87,38.61
1072,59118,17-05-2023 00:00,5,83.63,418.15
1398,55287,17-05-2023 01:00,3,65.04,195.12
1404,52607,17-05-2023 02:00,6,57.91,347.46
1674,59266,17-05-2023 03:00,3,17.68,53.04
1577,55930,17-05-2023 04:00,8,32.31,258.48
1858,54022,17-05-2023 05:00,2,51.82,103.64
1129,54784,17-05-2023 06:00,3,65.16,195.48
1930,56617,17-05-2023 07:00,8,22.41,179.28
1465,53151,17-05-2023 08:00,8,5.84,46.72
1205,55580,17-05-2023 09:00,1,37.75,37.75
1787,57054,17-05-2023 10:00,8,50.87,406.96
1977,57706,17-05-2023 11:00,2,22.52,45.04
1767,57619,17-05-2023 12:00,7,51.76,362.32
1265,54573,17-05-2023 13:00,6,37.16,222.96
1536,53491,17-05-2023 14:00,2,48.23,96.46
1961,50706,17-05-2023 15:00,5,38.01,190.05
1792,56997,17-05-2023 16:00,7,64.7,452.9
1252,55233,17-05-2023 17:00,8,9.08,72.64
1821,58945,17-05-2023 18:00,3,21.24,63.72
1288,55755,17-05-2023 19:00,1,46.11,46.11
1163,56960,17-05-2023 20:00,7,38.85,271.95
1094,58779,17-05-2023 21:00,5,42.21,211.05
1781,51334,17-05-2023 22:00,5,81.36,406.8
1832,55588,17-05-2023 23:00,7,89.2,624.4
1109,51847,18-05-2023 00:00,1,28.62,28.62
1335,56851,18-05-2023 01:00,8,84.46,675.68
1821,57211,18-05-2023 02:00,5,48.59,242.95
1237,57865,18-05-2023 03:00,8,31.01,248.08
1380,53317,18-05-2023 04:00,5,98.62,493.1
1435,56811,18-05-2023 05:00,7,83.36,583.52
1898,50164,18-05-2023 06:00,3,99.45,298.35
1482,57060,18-05-2023 07:00,2,20.98,41.96
1936,53057,18-05-2023 08:00,6,18.67,112.02
1901,54428,18-05-2023 09:00,5,52.82,264.1
1024,50402,18-05-2023 10:00,9,65.67,591.03
1652,58605,18-05-2023 11:00,4,21.25,85
1116,58236,18-05-2023 12:00,3,86.74,260.22
1481,56349,18-05-2023 13:00,9,55.54,499.86
1391,54157,18-05-2023 14:00,8,44.04,352.32
1916,50867,18-05-2023 15:00,6,62.2,373.2
1993,58210,18-05-2023 16:00,1,65.32,65.32
1963,50364,18-05-2023 17:00,1,9.06,9.06
1536,57467,18-05-2023 18:00,6,99.99,599.94
1078,56571,18-05-2023 19:00,3,39.57,118.71
1579,50579,18-05-2023 20:00,3,10.85,32.55
1172,57674,18-05-2023 21:00,6,85.97,515.82
1955,58737,18-05-2023 22:00,3,99.34,298.02
1011,56468,18-05-2023 23:00,6,82.55,495.3
1799,54150,19-05-2023 00:00,5,85.93,429.65
1127,53039,19-05-2023 01:00,4,64.46,257.84
1607,54137,19-05-2023 02:00,8,92.62,740.96
1091,50452,19-05-2023 03:00,2,8.4,16.8
1652,56537,19-05-2023 04:00,7,77.84,544.88
1542,51381,19-05-2023 05:00,4,68.72,274.88
1845,58154,19-05-2023 06:00,2,9.71,19.42
1531,51467,19-05-2023 07:00,7,56.68,396.76
1657,52738,19-05-2023 08:00,1,53.93,53.93
1988,57572,19-05-2023 09:00,4,70.7,282.8
1827,59408,19-05-2023 10:00,9,12.37,111.33
1446,56747,19-05-2023 11:00,4,81.5,326
1389,50880,19-05-2023 12:00,3,18.24,54.72
1671,53149,19-05-2023 13:00,2,44.77,89.54
1860,58276,19-05-2023 14:00,3,88.72,266.16
1042,57892,19-05-2023 15:00,1,58.25,58.25
1253,54144,19-05-2023 16:00,8,41.06,328.48
1129,51168,19-05-2023 17:00,1,9.58,9.58
1059,53129,19-05-2023 18:00,3,68.87,206.61
1662,53645,19-05-2023 19:00,3,98.72,296.16
1466,52526,19-05-2023 20:00,2,91.62,183.24
1286,53516,19-05-2023 21:00,5,73.14,365.7
1516,53367,19-05-2023 22:00,3,15,45
1466,57338,19-05-2023 23:00,3,27.75,83.25
1929,53555,20-05-2023 00:00,8,22.75,182
1777,55111,20-05-2023 01:00,4,38.77,155.08
1344,56752,20-05-2023 02:00,4,27.37,109.48
1641,50445,20-05-2023 03:00,3,28.22,84.66
1381,56364,20-05-2023 04:00,1,63.59,63.59
1778,53626,20-05-2023 05:00,8,35.28,282.24
1689,54016,20-05-2023 06:00,1,69.33,69.33
1252,53875,20-05-2023 07:00,7,95.05,665.35
1926,55497,20-05-2023 08:00,5,65.66,328.3
1055,56238,20-05-2023 09:00,4,76.41,305.64
1462,50261,20-05-2023 10:00,4,76.4,305.6
1456,54992,20-05-2023 11:00,8,36.42,291.36
1982,54025,20-05-2023 12:00,6,6.42,38.52
1082,58283,20-05-2023 13:00,1,10.23,10.23
1904,54222,20-05-2023 14:00,8,31.8,254.4
1098,54175,20-05-2023 15:00,2,70.51,141.02
1148,59174,20-05-2023 16:00,6,91.13,546.78
1328,53443,20-05-2023 17:00,9,96.09,864.81
1155,55011,20-05-2023 18:00,1,7.46,7.46
1189,50693,20-05-2023 19:00,6,99.06,594.36
1493,58347,20-05-2023 20:00,8,35.64,285.12
1882,51812,20-05-2023 21:00,2,85.08,170.16
1262,55724,20-05-2023 22:00,5,22.13,110.65
1079,51407,20-05-2023 23:00,6,10.98,65.88
1399,58032,21-05-2023 00:00,5,40.94,204.7
1763,59408,21-05-2023 01:00,3,86.6,259.8
1608,51410,21-05-2023 02:00,4,25.98,103.92
1259,53497,21-05-2023 03:00,7,19.63,137.41
1771,54372,21-05-2023 04:00,4,91.43,365.72
1614,57394,21-05-2023 05:00,9,94.14,847.26
1551,50551,21-05-2023 06:00,2,6.19,12.38
1784,59368,21-05-2023 07:00,5,74.11,370.55
1100,54332,21-05-2023 08:00,8,34.37,274.96
1358,50997,21-05-2023 09:00,5,40.6,203
1379,54076,21-05-2023 10:00,8,49.56,396.48
1819,56099,21-05-2023 11:00,8,45.55,364.4
1220,55555,21-05-2023 12:00,9,53.92,485.28
1819,54052,21-05-2023 13:00,6,60.32,361.92
1419,55303,21-05-2023 14:00,4,49.23,196.92
1123,58118,21-05-2023 15:00,3,71.65,214.95
1421,56102,21-05-2023 16:00,5,73.27,366.35
1230,55490,21-05-2023 17:00,6,46.83,280.98
1689,58564,21-05-2023 18:00,3,18.53,55.59
1062,55616,21-05-2023 19:00,2,65.86,131.72
1484,52248,21-05-2023 20:00,7,78.43,549.01
1627,50848,21-05-2023 21:00,5,65.62,328.1
1702,56354,21-05-2023 22:00,9,60.87,547.83
1573,58695,21-05-2023 23:00,3,26.79,80.37
1767,58070,22-05-2023 00:00,8,66.29,530.32
1482,58894,22-05-2023 01:00,6,36.81,220.86
1518,53625,22-05-2023 02:00,4,92.36,369.44
1154,50314,22-05-2023 03:00,9,67.1,603.9
1091,52376,22-05-2023 04:00,5,31.43,157.15
1981,59232,22-05-2023 05:00,6,49.93,299.58
1525,54378,22-05-2023 06:00,9,85.43,768.87
1454,58449,22-05-2023 07:00,7,36.87,258.09
1740,50574,22-05-2023 08:00,5,54.92,274.6
1597,59744,22-05-2023 09:00,2,69.57,139.14
1644,55585,22-05-2023 10:00,4,76.68,306.72
1509,55492,22-05-2023 11:00,2,21.52,43.04
1182,58949,22-05-2023 12:00,3,58.69,176.07
1385,52810,22-05-2023 13:00,3,91.66,274.98
1573,58134,22-05-2023 14:00,4,96.99,387.96
1730,59296,22-05-2023 15:00,6,67.33,403.98
1404,55670,22-05-2023 16:00,3,98.45,295.35
1245,57715,22-05-2023 17:00,1,59.22,59.22
1741,56567,22-05-2023 18:00,1,47.05,47.05
1590,53459,22-05-2023 19:00,9,57.4,516.6
1660,56117,22-05-2023 20:00,9,15.99,143.91
1649,53992,22-05-2023 21:00,5,43.16,215.8
1470,57837,22-05-2023 22:00,9,48.55,436.95
1825,50203,22-05-2023 23:00,7,85.62,599.34
1887,52775,23-05-2023 00:00,9,77.07,693.63
1422,51992,23-05-2023 01:00,7,62.14,434.98
1900,52243,23-05-2023 02:00,9,37.99,341.91
1064,58498,23-05-2023 03:00,2,22.77,45.54
1012,51687,23-05-2023 04:00,8,38.04,304.32
1212,54109,23-05-2023 05:00,7,69.58,487.06
1985,51860,23-05-2023 06:00,6,29.99,179.94
1241,55176,23-05-2023 07:00,5,45.55,227.75
1492,50722,23-05-2023 08:00,4,41.74,166.96
1212,58971,23-05-2023 09:00,7,77.73,544.11
1692,58720,23-05-2023 10:00,3,88.96,266.88
1337,54893,23-05-2023 11:00,8,71.44,571.52
1996,50343,23-05-2023 12:00,2,37.45,74.9
1172,55398,23-05-2023 13:00,1,46.15,46.15
1671,58400,23-05-2023 14:00,2,18.62,37.24
1163,54736,23-05-2023 15:00,9,20.97,188.73
1464,53406,23-05-2023 16:00,5,20.61,103.05
1994,59503,23-05-2023 17:00,8,17.41,139.28
1496,50919,23-05-2023 18:00,3,22.06,66.18
1699,55819,23-05-2023 19:00,7,24.26,169.82
1394,52044,23-05-2023 20:00,2,15.63,31.26
1702,50418,23-05-2023 21:00,8,65.82,526.56
1916,51749,23-05-2023 22:00,7,99.09,693.63
1307,57378,23-05-2023 23:00,5,88.52,442.6
1767,51099,24-05-2023 00:00,4,9.33,37.32
1182,53392,24-05-2023 01:00,1,45.19,45.19
1628,52772,24-05-2023 02:00,5,86.63,433.15
1793,56784,24-05-2023 03:00,9,17.79,160.11
1509,51545,24-05-2023 04:00,4,85.53,342.12
1707,51070,24-05-2023 05:00,9,61.31,551.79
1545,56522,24-05-2023 06:00,2,93.47,186.94
1563,51850,24-05-2023 07:00,4,88.22,352.88
1623,55053,24-05-2023 08:00,9,69.32,623.88
1763,52939,24-05-2023 09:00,4,67.49,269.96
1593,57194,24-05-2023 10:00,5,25.25,126.25
1743,55851,24-05-2023 11:00,8,16.09,128.72
1226,56673,24-05-2023 12:00,1,44.46,44.46
1744,50678,24-05-2023 13:00,1,22.73,22.73
1732,50988,24-05-2023 14:00,9,14.73,132.57
1435,59799,24-05-2023 15:00,9,33.72,303.48
1924,51502,24-05-2023 16:00,4,86.75,347
1421,51789,24-05-2023 17:00,2,6.63,13.26
1553,55281,24-05-2023 18:00,9,32.8,295.2
1020,55027,24-05-2023 19:00,4,45.28,181.12
1553,51425,24-05-2023 20:00,6,53.5,321
1396,56654,24-05-2023 21:00,1,22.25,22.25
1624,52440,24-05-2023 22:00,9,96.6,869.4
1104,56856,24-05-2023 23:00,5,59.99,299.95
1191,57367,25-05-2023 00:00,3,54.6,163.8
1016,59470,25-05-2023 01:00,4,5.84,23.36
1119,52594,25-05-2023 02:00,1,51.14,51.14
1392,54689,25-05-2023 03:00,9,84.58,761.22
1424,52436,25-05-2023 04:00,8,25.87,206.96
1128,55517,25-05-2023 05:00,4,38.36,153.44
1129,59219,25-05-2023 06:00,2,6.95,13.9
1571,56310,25-05-2023 07:00,9,97.81,880.29
1559,53539,25-05-2023 08:00,4,11.33,45.32
1028,53483,25-05-2023 09:00,9,90.33,812.97
1096,57371,25-05-2023 10:00,3,34.73,104.19
1009,52241,25-05-2023 11:00,7,60.82,425.74
1241,56378,25-05-2023 12:00,7,69.53,486.71
1825,52765,25-05-2023 13:00,4,18.38,73.52
1955,59365,25-05-2023 14:00,2,47.16,94.32
1231,54911,25-05-2023 15:00,9,35.92,323.28
1788,50403,25-05-2023 16:00,4,10.38,41.52
1283,53382,25-05-2023 17:00,8,84.15,673.2
1714,54163,25-05-2023 18:00,2,9.29,18.58
1758,57630,25-05-2023 19:00,8,67.06,536.48
1801,50087,25-05-2023 20:00,5,34.84,174.2
1775,59350,25-05-2023 21:00,7,23.25,162.75
1954,55816,25-05-2023 22:00,7,68.37,478.59
1725,55470,25-05-2023 23:00,9,59.58,536.22
1199,56276,26-05-2023 00:00,3,34.95,104.85
1944,55739,26-05-2023 01:00,4,53.73,214.92
1078,54273,26-05-2023 02:00,4,28.39,113.56
1912,59573,26-05-2023 03:00,5,87.05,435.25
1955,56523,26-05-2023 04:00,6,34.81,208.86
1854,55003,26-05-2023 05:00,3,28.29,84.87
1855,58038,26-05-2023 06:00,4,76.42,305.68
1172,56606,26-05-2023 07:00,3,6.67,20.01
1466,52064,26-05-2023 08:00,2,30.46,60.92
1580,55315,26-05-2023 09:00,9,40.66,365.94
1415,50317,26-05-2023 10:00,1,88.81,88.81
1939,51502,26-05-2023 11:00,2,95.29,190.58
1448,56130,26-05-2023 12:00,8,73.07,584.56
1086,57419,26-05-2023 13:00,7,51.79,362.53
1100,52042,26-05-2023 14:00,1,65.86,65.86
1007,54598,26-05-2023 15:00,5,44.33,221.65
1844,50118,26-05-2023 16:00,6,33.39,200.34
1199,50709,26-05-2023 17:00,5,95.32,476.6
1504,53557,26-05-2023 18:00,4,15.96,63.84
1086,53250,26-05-2023 19:00,1,37.91,37.91
1042,58061,26-05-2023 20:00,7,90.41,632.87
1384,58609,26-05-2023 21:00,9,73.7,663.3
1620,52603,26-05-2023 22:00,6,7.76,46.56
1434,51101,26-05-2023 23:00,3,7.19,21.57
1407,54421,27-05-2023 00:00,4,54.07,216.28
1482,57857,27-05-2023 01:00,5,51,255
1663,58177,27-05-2023 02:00,1,47.08,47.08
1016,56082,27-05-2023 03:00,5,33.72,168.6
1644,56658,27-05-2023 04:00,1,98.73,98.73
1147,52261,27-05-2023 05:00,9,30.84,277.56
1276,58021,27-05-2023 06:00,7,51.55,360.85
1231,50508,27-05-2023 07:00,3,43.46,130.38
1825,52379,27-05-2023 08:00,9,21.17,190.53
1926,58879,27-05-2023 09:00,2,24.25,48.5
1365,54752,27-05-2023 10:00,7,92.24,645.68
1227,59484,27-05-2023 11:00,9,86.54,778.86
1650,55495,27-05-2023 12:00,6,23.91,143.46
1435,53209,27-05-2023 13:00,5,88.19,440.95
1398,57398,27-05-2023 14:00,7,24.87,174.09
1210,56743,27-05-2023 15:00,6,64.52,387.12
1390,55648,27-05-2023 16:00,5,12.72,63.6
1498,55171,27-05-2023 17:00,2,88.64,177.28
1539,57890,27-05-2023 18:00,8,9.89,79.12
1562,50324,27-05-2023 19:00,7,57.72,404.04
1490,53557,27-05-2023 20:00,6,79.07,474.42
1441,53587,27-05-2023 21:00,5,16.1,80.5
1260,50151,27-05-2023 22:00,5,43.43,217.15
1772,50954,27-05-2023 23:00,9,8.99,80.91
1349,54354,28-05-2023 00:00,1,69.86,69.86
1351,57160,28-05-2023 01:00,9,34.21,307.89
1519,59383,28-05-2023 02:00,6,58.14,348.84
1319,50687,28-05-2023 03:00,4,93.61,374.44
1137,58501,28-05-2023 04:00,7,34.06,238.42
1549,59694,28-05-2023 05:00,9,9.62,86.58
1622,53127,28-05-2023 06:00,5,69.18,345.9
1991,56763,28-05-2023 07:00,5,79.75,398.75
1367,53395,28-05-2023 08:00,8,96,768
1219,59005,28-05-2023 09:00,7,19.99,139.93
1336,50845,28-05-2023 10:00,8,42.25,338
1222,51164,28-05-2023 11:00,2,85.19,170.38
1647,55904,28-05-2023 12:00,9,81.65,734.85
1767,59959,28-05-2023 13:00,3,64.36,193.08
1359,55360,28-05-2023 14:00,6,30.59,183.54
1920,50354,28-05-2023 15:00,6,31.98,191.88
1328,51872,28-05-2023 16:00,2,16.78,33.56
1961,52024,28-05-2023 17:00,7,92.58,648.06
1462,52817,28-05-2023 18:00,9,21.43,192.87
1945,53832,28-05-2023 19:00,1,59.42,59.42
1962,58257,28-05-2023 20:00,8,60.51,484.08
1560,52581,28-05-2023 21:00,2,40.11,80.22
1803,59582,28-05-2023 22:00,1,38.49,38.49
1381,59322,28-05-2023 23:00,8,68.52,548.16
1835,52486,29-05-2023 00:00,2,41.89,83.78
1589,59026,29-05-2023 01:00,6,29.24,175.44
1616,58418,29-05-2023 02:00,6,42.92,257.52
1168,52443,29-05-2023 03:00,5,81.73,408.65
1216,58919,29-05-2023 04:00,8,96.82,774.56
1377,51036,29-05-2023 05:00,3,65.42,196.26
1118,58684,29-05-2023 06:00,4,79.3,317.2
1189,57435,29-05-2023 07:00,7,55.62,389.34
1766,51548,29-05-2023 08:00,7,64.36,450.52
1369,59335,29-05-2023 09:00,8,98.87,790.96
1777,55065,29-05-2023 10:00,2,46.65,93.3
1148,56496,29-05-2023 11:00,2,11.29,22.58
1675,56183,29-05-2023 12:00,4,95.92,383.68
1651,53957,29-05-2023 13:00,9,80.34,723.06
1858,53407,29-05-2023 14:00,9,42.84,385.56
1487,50639,29-05-2023 15:00,4,98.33,393.32
1769,50172,29-05-2023 16:00,9,37.83,340.47
1373,55666,29-05-2023 17:00,3,40.35,121.05
1780,54354,29-05-2023 18:00,5,62.92,314.6
1692,53959,29-05-2023 19:00,9,31.06,279.54
1159,58708,29-05-2023 20:00,6,71.36,428.16
1350,58714,29-05-2023 21:00,3,19.52,58.56
1911,52886,29-05-2023 22:00,9,15.26,137.34
1287,52164,29-05-2023 23:00,6,55.81,334.86
1287,53945,30-05-2023 00:00,4,57.77,231.08
1891,55235,30-05-2023 01:00,4,15.13,60.52
1225,57746,30-05-2023 02:00,8,96.6,772.8
1522,52590,30-05-2023 03:00,7,59.46,416.22
1521,57754,30-05-2023 04:00,1,19.35,19.35
1782,54934,30-05-2023 05:00,6,34.59,207.54
1272,54076,30-05-2023 06:00,8,81.02,648.16
1935,55185,30-05-2023 07:00,3,54.71,164.13
1401,51093,30-05-2023 08:00,9,22.87,205.83
1182,53880,30-05-2023 09:00,2,14.77,29.54
1968,56559,30-05-2023 10:00,6,45.92,275.52
1664,52785,30-05-2023 11:00,1,37.05,37.05
1487,56065,30-05-2023 12:00,2,67.31,134.62
1826,56539,30-05-2023 13:00,5,92.9,464.5
1845,51574,30-05-2023 14:00,1,28.53,28.53
1123,55676,30-05-2023 15:00,8,86.25,690
1984,58060,30-05-2023 16:00,1,92.44,92.44
1625,53990,30-05-2023 17:00,9,90.69,816.21
1789,55210,30-05-2023 18:00,3,95.45,286.35
1413,54845,30-05-2023 19:00,2,85,170
1979,59285,30-05-2023 20:00,1,61.38,61.38
1724,51189,30-05-2023 21:00,9,43.94,395.46
1171,52689,30-05-2023 22:00,4,51.71,206.84
1287,54095,30-05-2023 23:00,1,87.9,87.9
1434,51875,31-05-2023 00:00,1,33.63,33.63
1685,57768,31-05-2023 01:00,7,20.13,140.91
1112,53406,31-05-2023 02:00,2,18.38,36.76
1887,59979,31-05-2023 03:00,7,83.56,584.92
1916,53932,31-05-2023 04:00,7,77.34,541.38
1994,59799,31-05-2023 05:00,9,52.28,470.52
1121,58240,31-05-2023 06:00,7,31.11,217.77
1543,55408,31-05-2023 07:00,1,69.37,69.37
1221,53861,31-05-2023 08:00,8,8.65,69.2
1630,57406,31-05-2023 09:00,8,58.98,471.84
1038,52833,31-05-2023 10:00,4,42.85,171.4
1496,55285,31-05-2023 11:00,8,97.9,783.2
1779,59589,31-05-2023 12:00,4,53.22,212.88
1232,57645,31-05-2023 13:00,8,57.47,459.76
1942,59023,31-05-2023 14:00,5,72.67,363.35
1529,54777,31-05-2023 15:00,4,51.03,204.12
1148,52735,31-05-2023 16:00,6,26.33,157.98
1396,58273,31-05-2023 17:00,2,56.04,112.08
1660,58278,31-05-2023 18:00,2,94.71,189.42
1637,56368,31-05-2023 19:00,2,43.94,87.88
1903,50821,31-05-2023 20:00,9,69.57,626.13
1301,57525,31-05-2023 21:00,3,97.91,293.73
1359,50162,31-05-2023 22:00,4,83.84,335.36
1237,57777,31-05-2023 23:00,8,67.61,540.88
1646,51932,01-06-2023 00:00,4,74.92,299.68
1662,53535,01-06-2023 01:00,7,93.97,657.79
1235,55956,01-06-2023 02:00,5,96.18,480.9
1735,53446,01-06-2023 03:00,9,97.05,873.45
1202,52790,01-06-2023 04:00,4,64.44,257.76
1255,52707,01-06-2023 05:00,3,41.55,124.65
